Año;Mes;División;Grupo;Clase;Subclase;Producto;Glosa;Ponderación;Índice;Variación Mensual ( % );Variación Acumulada ( % );Variación 12 Meses ( % );Incidencia Mensual ( % );Incidencia Acumulada ( % );Incidencia 12 Meses ( % ),,,,,,,,,,,
2016;9;5;6;1;1;2;DETERGENTE Y SUAVIZANTE PARA ROPA;0,50908;132,40;-1,3;0,2;5,2;0,0;0,0;0,0,,,
2016;9;2;1;2;1;2;VINO ESPUMOSO;0,0483;108,23;-4,1;8,9;-1,8;0,0;0,0;0,0,,,
2016;9;3;1;2;1;2;PANTALON LARGO Y CORTO PARA HOMBRE;0,2354;105,49;0,4;2,7;6,8;0,0;0,0;0,0,,,
2016;9;6;1;2;1;2;PRESERVATIVOS;0,02387;118,54;4,9;13,3;10,1;0,0;0,0;0,0,,,
2016;9;12;1;2;1;2;MÁQUINA DE AFEITAR DESECHABLE;0,06907;131,33;3,4;11,7;15,5;0,0;0,0;0,0,,,
2016;9;7;2;2;1;2;PETRÓLEO DIÉSEL;0,33069;72,24;2,4;-6,5;-11,3;0,0;0,0;0,0,,,
2016;9;9;2;2;1;2;ARTÍCULOS DE CAMPING;0,04637;103,63;0,0;1,3;6,5;0,0;0,0;0,0,,,
2016;9;12;2;2;1;2;COCHE PARA BEBÉ;0,05334;110,42;-0,5;-1,6;0,7;0,0;0,0;0,0,,,
2016;9;5;3;2;1;2;PLANCHA;0,03235;113,47;-1,1;1,6;6,1;0,0;0,0;0,0,,,
2016;9;9;3;2;1;2;ENTRADA A ESPECTÁCULOS;0,2289;94,31;-1,4;2,9;-8,4;0,0;0,0;0,0,,,
2016;9;3;1;3;1;2;ACCESORIOS DE VESTIR;0,10338;96,39;0,2;1,5;2,8;0,0;0,0;0,0,,,
2016;9;6;1;3;1;2;ARTÍCULOS PARA MEDIR PARÁMETROS DE SALUD;0,05727;112,61;-1,5;10,7;12,7;0,0;0,0;0,0,,,
2016;9;9;1;3;1;2;IMPRESORA;0,05974;86,69;0,6;-5,3;-3,3;0,0;0,0;0,0,,,
2016;9;6;2;3;1;2;EXAMEN DE LABORATORIO CLÍNICO;0,24539;110,84;0,0;3,6;3,8;0,0;0,0;0,0,,,
2016;9;7;2;3;1;2;SERVICIO DE LAVADO DEL AUTOMÓVIL;0,03122;127,91;0,5;3,8;6,5;0,0;0,0;0,0,,,
2016;9;9;2;3;1;2;PLANTAS;0,03693;114,44;-0,7;-0,5;-1,3;0,0;0,0;0,0,,,
2016;9;4;4;3;1;2;PARAFINA;0,03447;87,33;4,0;-6,1;-10,1;0,0;0,0;0,0,,,
2016;9;9;4;3;1;2;MATERIALES PARA ARTES MANUALES;0,10495;130,72;0,3;6,1;10,8;0,0;0,0;0,0,,,
2016;9;1;1;4;1;2;LECHE LÍQUIDA;0,48949;114,06;-2,7;2,7;-5,1;0,0;0,0;0,0,,,
2016;9;3;1;4;1;2;SERVICIO DE REPARACIÓN DE VESTUARIO;0,02856;119,20;-0,5;4,1;6,6;0,0;0,0;0,0,,,
2016;9;9;1;4;1;2;UNIDAD DE ALMACENAMIENTO DIGITAL;0,05451;83,30;-1,7;-7,1;-8,6;0,0;0,0;0,0,,,
2016;9;9;2;4;1;2;ACCESORIOS PARA MASCOTAS;0,05453;110,36;0,5;2,2;2,1;0,0;0,0;0,0,,,
2016;9;1;1;5;1;2;MARGARINA;0,11859;124,20;-0,1;4,8;5,2;0,0;0,0;0,0,,,
2016;9;1;1;6;1;2;NARANJA;0,09246;123,41;-1,0;-2,2;17,1;0,0;0,0;0,0,,,
2016;9;1;1;7;1;2;CEBOLLA Y CEBOLLÍN;0,13287;131,06;1,3;7,6;1,3;0,0;0,0;0,0,,,
2016;9;1;1;8;1;2;ENDULZANTE;0,04802;111,42;2,8;2,3;0,7;0,0;0,0;0,0,,,
2016;9;1;1;9;1;2;HIERBAS, ESPECIAS Y CONDIMENTOS;0,08718;127,46;0,0;11,1;14,4;0,0;0,0;0,0,,
2016;9;1;1;1;2;2;CEREAL;0,18699;118,20;1,8;8,2;9,1;0,0;0,0;0,0,,,
2016;9;5;1;1;2;2;LÁMPARA;0,07102;100,58;1,3;-4,4;-4,0;0,0;0,0;0,0,,,
2016;9;9;1;1;2;2;REPRODUCTOR PORTÁTIL DE AUDIO Y VIDEO;0,06258;92,13;5,0;2,8;3,5;0,0;0,0;0,0,,,
2016;9;11;1;1;2;2;PAPAS FRITAS PARA LLEVAR;0,1139;130,66;0,6;5,4;7,7;0,0;0,0;0,0,,,
2016;9;3;2;1;2;2;ZAPATOS PARA MUJER;0,16239;63,99;-0,5;-3,8;-8,4;0,0;0,0;0,0,,,
2016;9;9;3;1;2;2;CLASES RECREATIVAS;0,07188;103,94;0,0;6,8;6,6;0,0;0,0;0,0,,,
2016;9;5;5;1;2;2;ARTÍCULOS DE CERRAJERÍA;0,05872;137,85;1,2;8,9;15,0;0,0;0,0;0,0,,,
2016;9;5;6;1;2;2;ARTÍCULOS PARA LIMPIEZA DE BAÑO Y COCINA;0,08081;123,45;-0,8;6,8;10,2;0,0;0,0;0,0,,,
2016;9;3;1;2;2;2;PANTALÓN Y FALDA PARA MUJER;0,33274;80,55;-0,5;-0,3;-2,4;0,0;0,0;0,0,,,
2016;9;12;1;2;2;2;PAPEL HIGIÉNICO;0,37394;124,04;-2,0;3,2;6,3;0,0;0,0;0,0,,,
2016;9;1;2;2;2;2;BEBIDA ISOTÓNICA Y ENERGIZANTE;0,0401;98,05;-2,1;-0,5;-0,5;0,0;0,0;0,0,,,
2016;9;1;1;4;2;2;POSTRES LÁCTEOS;0,06563;101,53;-0,6;-1,0;-4,3;0,0;0,0;0,0,,,
2016;9;7;2;4;2;2;LICENCIA DE CONDUCIR;0,03039;122,41;0,2;4,4;5,9;0,0;0,0;0,0,,,
2016;9;1;1;6;2;2;FRUTAS EN CONSERVA;0,04825;113,88;-0,2;-1,1;-0,8;0,0;0,0;0,0,,,
2016;9;1;1;8;2;2;MANJAR Y DULCES UNTABLES;0,05107;129,83;0,5;6,1;8,3;0,0;0,0;0,0,,,
2016;9;1;1;9;2;2;ADEREZOS;0,17015;133,07;-1,3;6,2;11,4;0,0;0,0;0,0,,,
2016;9;1;1;1;3;2;GALLETA;0,36509;123,03;0,0;4,3;7,2;0,0;0,0;0,0,,,
2016;9;3;2;1;3;2;ZAPATO INFANTIL;0,09317;56,71;-0,1;-14,2;-16,9;0,0;0,0;0,0,,,
2016;9;1;1;2;3;2;CARNE DE POLLO;0,96033;110,05;0,9;0,8;-4,5;0,0;0,0;0,0,,,
2016;9;3;1;2;3;2;PANTALÓN, FALDA Y VESTIDO INFANTIL;0,11514;103,16;0,3;1,7;1,2;0,0;0,0;0,0,,
2016;9;12;1;2;3;2;PRODUCTOS DE MAQUILLAJE;0,1216;113,73;2,6;4,1;4,0;0,0;0,0;0,0,,,
2016;9;1;2;2;3;2;JUGO EN POLVO;0,13224;134,58;-0,2;1,8;5,6;0,0;0,0;0,0,,,
2016;9;1;1;3;3;2;MARISCOS EN CONSERVA;0,03186;116,10;-0,3;0,8;3,3;0,0;0,0;0,0,,,
2016;9;1;1;7;3;2;PAPAS CONGELADAS Y DESHIDRATADAS;0,04535;119,73;2,3;6,5;4,7;0,0;0,0;0,0,,,
2016;9;1;1;8;3;2;CHOCOLATE;0,22919;132,69;2,5;6,6;5,5;0,0;0,0;0,0,,,
2016;9;1;1;9;3;2;ALIMENTOS PARA BEBÉ;0,10014;114,38;-0,1;1,2;2,7;0,0;0,0;0,0,,,
2016;9;1;1;2;4;2;HAMBURGUESA;0,09243;111,38;-1,9;1,8;1,8;0,0;0,0;0,0,,,
2016;9;3;1;2;4;2;CONJUNTO PARA LACTANTE;0,04348;91,40;0,9;-5,0;-5,0;0,0;0,0;0,0,,,
2016;9;3;1;2;5;2;ROPA DEPORTIVA ESCOLAR;0,02941;114,06;0,0;7,8;7,8;0,0;0,0;0,0,,,
2016;9;2;1;1;1;3;WHISKY;0,0638;118,82;-1,6;8,5;6,6;0,0;0,0;0,0,,,
2016;9;5;1;1;1;3;MUEBLES DE COMEDOR;0,13894;110,65;0,7;8,4;1,9;0,0;0,0;0,0,,,
2016;9;6;1;1;1;3;HORMONAS Y MEDICAMENTOS PARA EL SISTEMA GENITO-URINARIO;0,22127;127,49;2,5;4,5;9,2;0,0;0,0;0,0,,,
2016;9;10;1;1;1;3;SERVICIO DE EDUCACIÓN DE 1° CICLO DE LA ENSEÑANZA BÁSICA;0,6516;115,48;0,0;4,1;4,1;0,0;0,0;0,0,,,
2016;9;11;1;1;1;3;ONCE CONSUMIDA FUERA DEL HOGAR;0,07144;125,18;0,6;4,9;6,7;0,0;0,0;0,0,,,
2016;9;3;2;1;1;3;CALZADO DE ESTACIÓN PARA HOMBRE;0,02234;89,47;0,9;-1,7;-1,3;0,0;0,0;0,0,,,
2016;9;4;2;1;1;3;GRIFERIA Y ACCESORIOS;0,13368;129,56;-0,1;11,4;17,3;0,0;0,0;0,0,,,
2016;9;5;2;1;1;3;TEXTILES PARA LIVING Y COMEDOR;0,05703;115,80;-0,4;2,0;6,6;0,0;0,0;0,0,,,
2016;9;7;2;1;1;3;REPUESTOS Y ACCESORIOS PARA EL FUNCIONAMIENTO MECÁNICO DEL AUTOMÓVIL;0,23917;127,77;0,7;8,4;12,2;0,0;0,0;0,0,,,
2016;9;8;2;1;1;3;SERVICIO DE PACK DE TELECOMUNICACIONES;2,39372;102,35;0,2;0,2;0,6;0,0;0,0;0,0,,,
2016;9;5;3;1;1;3;ARTÍCULOS PARA CALEFACCIÓN DEL HOGAR;0,10669;116,23;0,0;3,8;3,8;0,0;0,0;0,0,,,
2016;9;7;3;1;1;3;SERVICIO DE TRANSPORTE ESCOLAR;0,27799;124,60;0,0;5,8;5,8;0,0;0,0;0,0,,,
2016;9;9;3;1;1;3;ENTRADA A CENTROS DE DIVERSIÓN NOCTURNOS;0,05159;108,10;0,1;3,3;2,8;0,0;0,0;0,0,,,
2016;9;5;4;1;1;3;UTENSILIOS DE COCINA;0,10934;127,00;0,3;5,7;9,4;0,0;0,0;0,0,,,
2016;9;10;4;1;1;3;SERVICIO DE ENSEÑANZA UNIVERSITARIA;4,04827;117,70;0,0;4,9;4,9;0,0;0,2;0,2,,,
2016;9;12;5;1;1;3;MEMBRESÍA EN ASOCIACIÓN PROFESIONAL;0,09976;108,73;0,0;2,9;2,9;0,0;0,0;0,0,,,
2016;9;5;6;1;1;3;LAVALOZA;0,07218;130,73;1,4;13,2;12,0;0,0;0,0;0,0,,,
2016;9;3;1;2;1;3;CAMISA Y POLERA PARA HOMBRE;0,27707;97,90;0,0;3,2;0,6;0,0;0,0;0,0,,,
2016;9;12;1;2;1;3;ARTÍCULOS DIVERSOS PARA EL CUIDADO PERSONAL;0,04045;117,58;0,1;-4,3;3,7;0,0;0,0;0,0,,,
2016;9;9;2;2;1;3;INSTRUMENTOS MUSICALES;0,16551;142,46;1,9;11,8;14,7;0,0;0,0;0,0,,,
2016;9;12;2;2;1;3;LENTES DE SOL;0,05781;82,88;-1,9;-2,2;0,6;0,0;0,0;0,0,,,
2016;9;5;3;2;1;3;PROCESADOR DE ALIMENTOS;0,09233;117,89;-0,6;3,0;7,8;0,0;0,0;0,0,,,
2016;9;9;2;3;1;3;TIERRA Y FERTILIZANTE;0,02273;129,70;-0,5;6,3;5,9;0,0;0,0;0,0,,,
2016;9;4;4;3;1;3;LEÑA;0,18622;108,86;0,1;1,8;-0,9;0,0;0,0;0,0,,,
2016;9;1;1;4;1;3;LECHE CONSERVADA;0,06545;125,74;-0,7;4,8;3,5;0,0;0,0;0,0,,,
2016;9;1;1;6;1;3;PERA;0,03001;99,47;4,7;-15,4;4,9;0,0;0,0;0,0,,,
2016;9;1;1;7;1;3;LECHUGA;0,18688;118,73;-9,9;5,7;-11,4;0,0;0,0;0,0,,,
2016;9;5;1;1;2;3;ARTÍCULOS ORNAMENTALES;0,13233;89,98;-0,3;3,2;2,1;0,0;0,0;0,0,,,
2016;9;11;1;1;2;3;PLATOS PREPARADOS PARA LLEVAR;0,5921;122,89;0,9;4,6;5,9;0,0;0,0;0,0,,,
2016;9;3;2;1;2;3;CALZADO DE ESTACIÓN PARA MUJER;0,2419;89,95;0,0;1,6;1,4;0,0;0,0;0,0,,,
2016;9;5;5;1;2;3;ACCESORIOS ELÉCTRICOS;0,05269;126,21;0,4;5,9;5,7;0,0;0,0;0,0,,,
2016;9;5;6;1;2;3;SERVILLETAS  Y TOALLA DE PAPEL;0,20352;119,66;0,3;6,1;6,9;0,0;0,0;0,0,,,
2016;9;3;1;2;2;3;BLUSA Y POLERA PARA MUJER;0,36805;73,30;-2,3;-6,0;-10,6;0,0;0,0;0,0,,,
2016;9;12;1;2;2;3;JABÓN;0,09615;129,09;-1,2;6,4;16,6;0,0;0,0;0,0,,,
2016;9;7;2;4;2;3;REVISIÓN TÉCNICA DEL AUTOMÓVIL;0,06476;111,78;0,2;1,9;4,2;0,0;0,0;0,0,,,
2016;9;1;1;1;3;3;PRODUCTOS DE REPOSTERÍA;0,52671;122,88;0,4;0,4;4,8;0,0;0,0;0,0,,,
2016;9;3;2;1;3;3;CALZADO DE ESTACIÓN INFANTIL;0,04822;94,56;0,2;1,8;1,3;0,0;0,0;0,0,,,
2016;9;3;1;2;3;3;CAMISA Y POLERA INFANTIL;0,10053;105,16;0,3;0,7;-0,5;0,0;0,0;0,0,,,
2016;9;12;1;2;3;3;TINTURAS Y FIJADORES;0,14949;128,38;1,0;12,5;19,2;0,0;0,0;0,0,,,
2016;9;1;1;7;3;3;PAPAS FRITAS;0,10198;120,22;-1,2;2,9;3,4;0,0;0,0;0,0,,,
2016;9;1;1;9;3;3;POSTRES NO LÁCTEOS;0,08158;100,56;0,1;0,1;-0,9;0,0;0,0;0,0,,,
2016;9;3;1;2;4;3;ROPA INTERIOR Y DE DORMIR PARA LACTANTE;0,04294;103,04;0,4;1,6;0,9;0,0;0,0;0,0,,,
2016;9;2;1;1;1;4;VODKA;0,05182;113,38;-3,9;-1,0;-0,1;0,0;0,0;0,0,,,
2016;9;5;1;1;1;4;MUEBLES PARA COCINA;0,06734;116,81;0,3;5,7;6,1;0,0;0,0;0,0,,,
2016;9;6;1;1;1;4;MEDICAMENTOS ANTIINFLAMATORIOS NO CORTICOIDES, ANTIMIGRAÑOSOS Y  SISTEMA OSTEO-MUSCULAR;0,15446;115,44;-2,8;4,5;2,1;0,0;0,0;0,0,,
2016;9;10;1;1;1;4;SERVICIO DE EDUCACIÓN DE 2° CICLO DE LA ENSEÑANZA BÁSICA;0,96802;115,88;0,0;4,0;4,0;0,0;0,0;0,0,,,
2016;9;11;1;1;1;4;SANDWICH Y COMPLETO CONSUMIDO FUERA DEL HOGAR;0,52042;128,86;0,4;5,6;7,8;0,0;0,0;0,0,,,
2016;9;4;2;1;1;4;SELLANTES Y PEGAMENTOS;0,03766;121,44;1,9;10,8;12,3;0,0;0,0;0,0,,,
2016;9;8;2;1;1;4;SERVICIO DE TELEFONÍA MÓVIL;1,69432;101,82;0,0;0,6;0,5;0,0;0,0;0,0,,,
2016;9;5;3;1;1;4;HORNO MICROONDAS;0,03728;122,83;-1,8;1,3;11,2;0,0;0,0;0,0,,,
2016;9;7;3;1;1;4;SERVICIO DE TRANSPORTE EN MICROBUS;0,61669;107,79;-0,6;-1,9;-2,2;0,0;0,0;0,0,,,
2016;9;9;3;1;1;4;SERVICIOS DE FIESTAS DE CUMPLEAÑOS;0,09675;123,89;0,5;5,6;5,7;0,0;0,0;0,0,,,
2016;9;10;4;1;1;4;SERVICIO DE ENSEÑANZA DE POST GRADO Y POSTÍTULO;0,10781;117,20;0,0;4,9;4,9;0,0;0,0;0,0,,,
2016;9;12;5;1;1;4;SERVICIO NOTARIAL;0,09312;114,19;2,5;5,0;5,5;0,0;0,0;0,0,,,
2016;9;5;6;1;1;4;LIMPIADOR DE PISO;0,06054;135,29;0,7;4,6;5,8;0,0;0,0;0,0,,,
2016;9;3;1;2;1;4;TRAJES O AMBOS DE HOMBRE;0,0315;108,16;0,6;2,2;1,2;0,0;0,0;0,0,,,
2016;9;12;1;2;1;4;BLOQUEADORES Y BRONCEADORES;0,03152;107,64;2,2;2,4;10,0;0,0;0,0;0,0,,,
2016;9;1;1;6;1;4;PLÁTANO;0,12176;148,73;7,3;11,9;19,6;0,0;0,0;0,0,,,
2016;9;1;1;7;1;4;LIMÓN;0,10457;86,22;-1,4;21,1;28,5;0,0;0,0;0,0,,,
2016;9;5;5;1;2;4;PILAS;0,03695;122,32;0,0;2,6;6,0;0,0;0,0;0,0,,,
2016;9;3;1;2;2;4;CONJUNTO Y VESTIDO PARA MUJER;0,13069;79,84;-1,0;-6,9;-11,5;0,0;0,0;0,0,,,
2016;9;12;1;2;2;4;PAÑALES DESECHABLES;0,36327;123,62;0,8;4,3;5,3;0,0;0,0;0,0,,,
2016;9;1;1;1;3;4;MASAS SALADAS PREPARADAS;0,0803;114,91;-0,2;4,6;3,1;0,0;0,0;0,0,,,
2016;9;3;1;2;3;4;ROPA DEPORTIVA, SHORTS, BERMUDAS Y TRAJES DE BAÑO INFANTIL;0,03595;88,55;-0,2;4,2;-3,4;0,0;0,0;0,0,
2016;9;5;1;1;1;5;MUEBLES PARA LIVING;0,3419;106,97;0,2;1,9;1,9;0,0;0,0;0,0,,,
2016;9;6;1;1;1;5;MEDICAMENTOS PARA EL SISTEMA RESPIRATORIO;0,17269;129,03;2,1;9,9;6,4;0,0;0,0;0,0,,,
2016;9;11;1;1;1;5;BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR;0,1679;117,88;0,2;2,7;3,6;0,0;0,0;0,0,,,
2016;9;8;2;1;1;5;SERVICIO DE TELEFONÍA FIJA;0,27567;74,36;0,0;-0,1;-0,1;0,0;0,0;0,0,,,
2016;9;5;3;1;1;5;LAVADORA;0,20342;89,93;-4,7;-8,2;-8,6;0,0;0,0;0,0,,,
2016;9;7;3;1;1;5;SERVICIO DE TRANSFER;0,03145;126,06;-1,3;0,3;9,6;0,0;0,0;0,0,,,
2016;9;9;3;1;1;5;GIMNASIOS;0,35184;108,17;0,3;2,4;2,0;0,0;0,0;0,0,,,
2016;9;12;5;1;1;5;SERVICIO FUNERARIO;0,30811;130,21;0,1;3,4;5,4;0,0;0,0;0,0,,,
2016;9;5;6;1;1;5;LIMPIADOR MULTIUSO;0,12725;123,54;-0,5;6,3;5,0;0,0;0,0;0,0,,,
2016;9;3;1;2;1;5;ROPA INTERIOR Y DE DORMIR PARA HOMBRE;0,07802;114,94;1,1;3,4;4,5;0,0;0,0;0,0,,,
2016;9;12;1;2;1;5;COLONIAS Y PERFUMES;0,23605;116,78;3,0;5,8;6,7;0,0;0,0;0,0,,,
2016;9;1;1;6;1;5;FRUTAS DE ESTACIÓN;0,4521;134,36;0,5;-3,7;6,2;0,0;0,0;0,0,,,
2016;9;1;1;7;1;5;PALTA;0,28423;152,89;-2,9;17,2;14,7;0,0;0,1;0,1,,,
2016;9;3;1;2;2;5;ROPA DEPORTIVA Y DE BAÑO PARA MUJER;0,02529;104,75;-1,5;-1,6;3,5;0,0;0,0;0,0,,,
2016;9;12;1;2;2;5;PROTECCIÓN HIGIÉNICA FEMENINA;0,08505;127,82;-1,6;5,9;9,7;0,0;0,0;0,0,,,
2016;9;1;1;1;3;5;SNACK;0,07019;120,17;-1,0;0,3;1,0;0,0;0,0;0,0,,,
2016;9;3;1;2;3;5;ROPA INTERIOR Y DE DORMIR INFANTIL;0,06856;107,41;0,3;2,4;1,5;0,0;0,0;0,0,,,
2016;9;6;1;1;1;6;MEDICAMENTOS DERMATOLÓGICOS, DESINFECTANTES Y ANTISÉPTICOS;0,12814;127,92;1,2;5,6;1,4;0,0;0,0;0,0,,
2016;9;11;1;1;1;6;BEBIDA NO ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR;0,21428;124,53;0,8;4,4;6,3;0,0;0,0;0,0,,,
2016;9;5;3;1;1;6;REFRIGERADOR;0,20451;106,04;-3,5;-5,2;-5,9;0,0;0,0;0,0,,,
2016;9;12;5;1;1;6;SERVICIOS DE ASESORAMIENTO JURÍDICO;0,02915;102,24;0,0;1,4;1,8;0,0;0,0;0,0,,,
2016;9;5;6;1;1;6;INSECTICIDAS Y SIMILARES;0,0374;110,81;-0,6;3,0;4,5;0,0;0,0;0,0,,,
2016;9;12;1;2;1;6;DESODORANTES Y ANTITRANSPIRANTES;0,16724;125,99;2,3;7,1;10,9;0,0;0,0;0,0,,,
2016;9;1;1;7;1;6;PIMENTÓN Y PIMIENTO;0,04971;152,28;19,2;38,2;19,7;0,0;0,0;0,0,,,
2016;9;3;1;2;2;6;ROPA INTERIOR Y DE DORMIR PARA MUJER;0,1494;108,03;0,5;2,5;3,0;0,0;0,0;0,0,,,
2016;9;12;1;2;2;6;SHAMPOO Y BÁLSAMO;0,24225;115,21;-1,7;1,3;5,9;0,0;0,0;0,0,,,
2016;9;6;1;1;1;7;MEDICAMENTOS PARA EL SISTEMA NERVIOSO CENTRAL;0,33919;114,15;-0,1;5,6;7,4;0,0;0,0;0,0,,,
2016;9;11;1;1;1;7;HELADOS Y POSTRES CONSUMIDOS FUERA DEL HOGAR;0,07165;125,70;0,4;5,5;7,7;0,0;0,0;0,0,,,
2016;9;12;5;1;1;7;CUOTAS EN CENTROS DE PADRES Y APODERADOS;0,0675;110,14;0,0;3,0;3,0;0,0;0,0;0,0,,,
2016;9;1;1;7;1;7;TOMATE;0,36505;235,76;50,9;107,9;47,6;0,3;0,4;0,3,,,
2016;9;6;1;1;1;8;MEDICAMENTOS PARA EL APARATO DIGESTIVO Y METABÓLICO;0,28326;135,82;1,2;9,9;12,9;0,0;0,0;0,0,,,
2016;9;12;5;1;1;8;SERVICIO DE RESIDENCIAS PARA ADULTOS MAYORES;0,07087;125,00;0,2;5,0;7,4;0,0;0,0;0,0,,,
2016;9;1;1;7;1;8;ZANAHORIA;0,08384;122,82;-1,0;-3,0;1,1;0,0;0,0;0,0,,,
2016;9;6;1;1;1;9;PREPARADOS OFTALMOLÓGICOS;0,06047;132,07;1,4;12,0;12,7;0,0;0,0;0,0,,,
2016;9;12;5;1;1;9;SERVICIO DE SALA CUNA;0,09879;129,62;0,1;8,7;12,5;0,0;0,0;0,0,,,
2016;9;1;1;7;1;9;ZAPALLO;0,09787;168,87;10,3;-21,8;27,6;0,0;0,0;0,0,,,
2016;9;6;1;1;1;10;MEDICAMENTOS PARA EL TRATAMIENTO DEL CÁNCER, MODIFICADORES DEL SISTEMA INMUNE Y FÁRMACOS UTILIZADOS EN LOS CUIDADOS PALIATIVOS DEL DOLOR;0,05785;116,81;-0,4;4,2;5,2;0,0;0,0;0,0,,
2016;9;1;1;7;1;10;ZAPALLO ITALIANO;0,03843;142,76;0,1;37,1;-6,8;0,0;0,0;0,0,,,
2016;9;6;1;1;1;11;MEDICAMENTOS HOMEOPÁTICOS Y SUPLEMENTOS ALIMENTICIOS;0,13803;108,04;2,2;-2,2;-1,2;0,0;0,0;0,0,,,
2016;9;1;1;7;1;11;VERDURAS DE ESTACIÓN;0,31022;148,79;0,3;21,0;4,9;0,0;0,1;0,0,,,
2016;9;1;1;7;1;12;VERDURAS CONGELADAS;0,10244;114,31;-2,5;-1,2;3,4;0,0;0,0;0,0,,,
2016;9;1;1;7;1;13;VERDURAS EN CONSERVA;0,04408;120,12;-1,3;4,7;10,2;0,0;0,0;0,0,,,
2016;9;1;1;7;1;14;VERDURAS ENCURTIDAS;0,0851;126,63;-0,2;4,8;9,9;0,0;0,0;0,0,,,
2016;10;;;;;;IPC General;;114,05;0,2;2,9;2,8;;;,,,,,,,
2016;10;1;;;;;ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS;19,05855;121,48;-0,4;3,7;2,8;-0,1;0,7;0,6,,,
2016;10;2;;;;;BEBIDAS ALCOHÓLICAS Y TABACO;3,31194;130,67;1,0;5,7;4,9;0,0;0,2;0,2,,,
2016;10;3;;;;;VESTUARIO Y CALZADO;4,48204;88,12;-0,7;-0,7;-1,7;0,0;0,0;-0,1,,,
2016;10;4;;;;;VIVIENDA Y SERVICIOS BÁSICOS;13,8281;117,51;0,3;3,7;3,9;0,0;0,5;0,6,,,
2016;10;5;;;;;EQUIPAMIENTO Y MANTENCIÓN DEL HOGAR;7,02041;114,80;0,1;1,9;2,7;0,0;0,1;0,2,,,
2016;10;6;;;;;SALUD;6,44131;117,47;0,3;5,2;5,2;0,0;0,3;0,3,,,
2016;10;7;;;;;TRANSPORTE;14,47381;105,99;1,0;-1,6;-1,4;0,1;-0,2;-0,2,,,
2016;10;8;;;;;COMUNICACIONES;5,00064;97,47;-0,3;-0,5;-0,2;0,0;0,0;0,0,,,
2016;10;9;;;;;RECREACIÓN Y CULTURA;6,76121;102,45;-0,1;0,2;0,1;0,0;0,0;0,0,,,
2016;10;10;;;;;EDUCACIÓN;8,08996;117,28;0,0;4,9;4,9;0,0;0,4;0,4,,,
2016;10;11;;;;;RESTAURANTES Y HOTELES;4,37454;124,09;0,4;4,3;5,2;0,0;0,2;0,2,,,
2016;10;12;;;;;BIENES Y SERVICIOS DIVERSOS;7,15749;121,35;0,3;7,8;8,6;0,0;0,6;0,6,,,
2016;10;1;1;;;;ALIMENTOS;16,97108;121,29;-0,6;3,7;2,6;-0,1;0,7;0,5,,,
2016;10;2;1;;;;BEBIDAS ALCOHÓLICAS;1,79981;120,94;2,0;5,8;4,3;0,0;0,1;0,1,,,
2016;10;3;1;;;;VESTUARIO;3,27868;91,64;-0,8;-0,2;-0,9;0,0;0,0;0,0,,,
2016;10;4;1;;;;ARRIENDOS EFECTIVOS;4,16621;117,74;0,1;3,5;4,0;0,0;0,2;0,2,,,
2016;10;5;1;;;;MUEBLES Y ACCESORIOS PARA EL HOGAR;1,24688;105,35;0,3;2,0;1,1;0,0;0,0;0,0,,,
2016;10;6;1;;;;PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS;2,53141;124,49;0,4;6,4;6,5;0,0;0,2;0,2,,
2016;10;7;1;;;;ADQUISICIÓN DE VEHÍCULOS;4,45134;112,93;-0,1;-1,1;-1,8;0,0;-0,1;-0,1,,,
2016;10;8;1;;;;EQUIPOS  TELEFÓNICOS;0,40978;67,66;-4,7;-9,1;-5,3;0,0;0,0;0,0,,,
2016;10;9;1;;;;EQUIPO AUDIOVISUAL, FOTOGRÁFICO Y DE PROCESAMIENTO INFORMÁTICO;1,87629;74,03;-1,6;-9,2;-12,1;0,0;-0,1;-0,2,,
2016;10;10;1;;;;ENSEÑANZA PRE-ESCOLAR Y ENSEÑANZA BÁSICA (PRIMARIA);2,11003;117,33;0,0;4,7;4,7;0,0;0,1;0,1,,,
2016;10;11;1;;;;SERVICIOS SUMINISTRADOS POR RESTAURANTES Y HOTELES;3,95331;124,65;0,2;4,7;5,9;0,0;0,2;0,2,,,
2016;10;12;1;;;;CUIDADO PERSONAL;2,7818;121,09;0,5;5,1;6,8;0,0;0,1;0,2,,,
2016;10;1;2;;;;BEBIDAS NO ALCOHÓLICAS;2,08747;122,98;1,5;3,9;5,2;0,0;0,1;0,1,,,
2016;10;2;2;;;;TABACO;1,51213;142,26;0,0;5,6;5,6;0,0;0,1;0,1,,,
2016;10;3;2;;;;CALZADO;1,20336;78,52;-0,3;-2,2;-4,2;0,0;0,0;0,0,,,
2016;10;4;2;;;;CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA;1,80188;123,03;0,4;5,5;5,5;0,0;0,1;0,1,,,
2016;10;5;2;;;;TEXTILES PARA EL HOGAR;0,29162;94,96;-0,4;-6,1;-5,8;0,0;0,0;0,0,,,
