fecha,precio,precio_oferta,id_tienda,id
2021-12-17 04:44:27.370339+00:00,129990,129990,87,122206
2021-12-18 04:45:11.150020+00:00,139990,139990,87,122206
2021-12-19 04:44:04.086830+00:00,139990,139990,87,122206
2021-12-20 04:45:32.737212+00:00,139990,139990,87,122206
2021-12-21 04:44:45.867900+00:00,139990,139990,87,122206
2021-12-12 05:06:48.769106+00:00,139990,139990,18,70319
2021-12-13 13:06:19.242667+00:00,139990,139990,18,70319
2021-12-14 05:03:07.816510+00:00,139990,139990,18,70319
2021-12-15 04:59:12.625684+00:00,139990,139990,18,70319
2021-12-16 14:30:31.258532+00:00,139990,139990,18,70319
2021-12-17 05:16:20.550619+00:00,139990,139990,18,70319
2021-12-14 05:20:20.556968+00:00,129990,129990,9,70319
2021-12-15 04:51:30.431494+00:00,129990,129990,9,70319
2021-12-16 04:50:24.296695+00:00,129990,129990,9,70319
2021-12-10 04:32:09.711698+00:00,129990,129990,88,70319
2021-12-11 04:31:58.558256+00:00,129990,129990,88,70319
2021-12-12 04:31:54.782226+00:00,129990,129990,88,70319
2021-12-13 04:31:45.263859+00:00,129990,129990,88,70319
2021-12-14 04:32:09.724777+00:00,129990,129990,88,70319
2021-12-15 04:32:14.775894+00:00,129990,129990,88,70319
2021-12-16 04:32:12.423947+00:00,129990,129990,88,70319
2021-12-17 04:32:17.466358+00:00,129990,129990,88,70319
2021-12-18 04:32:15.301675+00:00,129990,129990,88,70319
2021-12-19 04:32:13.449069+00:00,129990,129990,88,70319
